image_id,class,fold
handwritten_arab_001_012_003.png,Arabic,3
handwritten_arab_001_012_004.png,Arabic,3
handwritten_arab_001_012_005.png,Arabic,0
handwritten_arab_001_013_001.png,Arabic,2
handwritten_arab_001_013_002.png,Arabic,0
handwritten_arab_001_013_003.png,Arabic,0
handwritten_arab_001_013_004.png,Arabic,0
handwritten_arab_001_013_005.png,Arabic,3
handwritten_arab_001_013_006.png,Arabic,1
handwritten_arab_001_013_007.png,Arabic,2
handwritten_arab_001_013_008.png,Arabic,0
handwritten_arab_001_014_001.png,Arabic,2
handwritten_arab_001_014_002.png,Arabic,1
handwritten_arab_001_014_003.png,Arabic,4
handwritten_arab_001_014_004.png,Arabic,2
handwritten_arab_001_014_005.png,Arabic,0
handwritten_arab_001_014_006.png,Arabic,0
handwritten_arab_001_014_007.png,Arabic,2
handwritten_arab_001_015_001.png,Arabic,4
handwritten_arab_001_015_002.png,Arabic,2
handwritten_arab_001_015_003.png,Arabic,1
handwritten_arab_001_015_004.png,Arabic,3
handwritten_arab_001_015_005.png,Arabic,4
handwritten_arab_001_015_006.png,Arabic,1
handwritten_arab_001_015_007.png,Arabic,1
handwritten_arab_001_015_008.png,Arabic,3
handwritten_arab_001_016_001.png,Arabic,2
handwritten_arab_001_016_002.png,Arabic,2
handwritten_arab_001_016_003.png,Arabic,4
handwritten_arab_001_016_004.png,Arabic,4
handwritten_arab_001_016_005.png,Arabic,0
handwritten_arab_001_016_006.png,Arabic,0
handwritten_arab_001_017_001.png,Arabic,1
handwritten_arab_001_017_002.png,Arabic,1
handwritten_arab_001_017_003.png,Arabic,4
handwritten_arab_001_017_004.png,Arabic,1
handwritten_arab_001_017_005.png,Arabic,3
handwritten_arab_001_017_006.png,Arabic,4
handwritten_arab_001_017_007.png,Arabic,4
handwritten_arab_001_018_001.png,Arabic,0
handwritten_arab_001_018_002.png,Arabic,0
handwritten_arab_001_018_003.png,Arabic,4
handwritten_arab_001_018_004.png,Arabic,0
handwritten_arab_001_018_005.png,Arabic,1
handwritten_arab_001_018_006.png,Arabic,4
handwritten_arab_001_018_007.png,Arabic,0
handwritten_arab_001_019_001.png,Arabic,1
handwritten_arab_001_019_002.png,Arabic,1
handwritten_arab_001_019_003.png,Arabic,0
handwritten_arab_001_019_004.png,Arabic,3
handwritten_arab_001_019_005.png,Arabic,3
handwritten_arab_001_019_006.png,Arabic,4
handwritten_arab_001_020_001.png,Arabic,2
handwritten_arab_001_020_002.png,Arabic,3
handwritten_arab_001_020_003.png,Arabic,1
handwritten_arab_001_020_004.png,Arabic,0
handwritten_arab_001_020_005.png,Arabic,0
handwritten_arab_001_020_006.png,Arabic,0
handwritten_arab_001_021_001.png,Arabic,0
handwritten_arab_001_021_002.png,Arabic,1
handwritten_arab_001_021_003.png,Arabic,2
handwritten_arab_001_021_004.png,Arabic,4
handwritten_arab_001_021_005.png,Arabic,0
handwritten_arab_001_021_006.png,Arabic,1
handwritten_arab_001_021_007.png,Arabic,1
handwritten_arab_001_021_008.png,Arabic,1
handwritten_arab_001_022_001.png,Arabic,3
handwritten_arab_001_022_002.png,Arabic,2
handwritten_arab_001_022_003.png,Arabic,2
handwritten_arab_001_022_004.png,Arabic,2
handwritten_arab_001_022_005.png,Arabic,4
handwritten_arab_001_022_006.png,Arabic,3
handwritten_arab_001_022_007.png,Arabic,4
handwritten_arab_001_023_001.png,Arabic,1
handwritten_arab_001_023_002.png,Arabic,4
handwritten_arab_001_023_003.png,Arabic,0
handwritten_arab_001_023_004.png,Arabic,3
handwritten_arab_001_023_005.png,Arabic,3
handwritten_arab_001_023_006.png,Arabic,2
handwritten_arab_001_024_001.png,Arabic,1
handwritten_arab_001_024_002.png,Arabic,1
handwritten_arab_001_024_003.png,Arabic,1
handwritten_arab_001_024_004.png,Arabic,1
handwritten_arab_002_001_001.png,Arabic,4
handwritten_arab_002_001_002.png,Arabic,0
handwritten_arab_002_001_003.png,Arabic,0
handwritten_arab_002_002_001.png,Arabic,2
handwritten_arab_002_002_002.png,Arabic,0
handwritten_arab_002_002_003.png,Arabic,1
handwritten_arab_002_002_004.png,Arabic,3
handwritten_arab_002_002_005.png,Arabic,4
handwritten_arab_002_002_006.png,Arabic,2
handwritten_arab_002_002_007.png,Arabic,2
handwritten_arab_002_002_008.png,Arabic,0
handwritten_arab_002_003_001.png,Arabic,2
handwritten_arab_002_003_002.png,Arabic,1
handwritten_arab_002_003_003.png,Arabic,1
handwritten_arab_002_003_004.png,Arabic,1
handwritten_arab_002_003_005.png,Arabic,1
handwritten_arab_002_003_006.png,Arabic,2
handwritten_arab_002_003_007.png,Arabic,2
handwritten_arab_002_003_008.png,Arabic,4
handwritten_arab_002_003_009.png,Arabic,4
handwritten_arab_002_004_001.png,Arabic,0
handwritten_arab_002_004_002.png,Arabic,2
handwritten_arab_002_004_003.png,Arabic,4
handwritten_arab_002_004_004.png,Arabic,4
handwritten_arab_002_004_005.png,Arabic,3
handwritten_arab_002_004_006.png,Arabic,3
handwritten_arab_002_004_007.png,Arabic,3
handwritten_arab_002_005_001.png,Arabic,1
handwritten_arab_002_005_002.png,Arabic,1
handwritten_arab_002_005_003.png,Arabic,3
handwritten_arab_002_005_004.png,Arabic,1
handwritten_arab_002_005_005.png,Arabic,3
handwritten_arab_002_005_006.png,Arabic,2
handwritten_arab_002_005_007.png,Arabic,1
handwritten_arab_002_005_008.png,Arabic,4
handwritten_arab_002_006_001.png,Arabic,1
handwritten_arab_002_006_002.png,Arabic,0
handwritten_arab_002_006_003.png,Arabic,4
handwritten_arab_002_006_004.png,Arabic,3
handwritten_arab_002_006_005.png,Arabic,4
handwritten_arab_002_006_006.png,Arabic,3
handwritten_arab_002_006_007.png,Arabic,1
handwritten_arab_002_007_001.png,Arabic,2
handwritten_arab_002_007_002.png,Arabic,0
handwritten_arab_002_007_003.png,Arabic,2
handwritten_arab_002_007_004.png,Arabic,1
handwritten_arab_002_007_005.png,Arabic,1
handwritten_arab_002_007_006.png,Arabic,0
handwritten_arab_002_007_007.png,Arabic,3
handwritten_arab_002_007_008.png,Arabic,3
handwritten_arab_002_007_009.png,Arabic,3
handwritten_arab_002_008_001.png,Arabic,0
handwritten_arab_002_008_002.png,Arabic,1
handwritten_arab_002_008_003.png,Arabic,0
handwritten_arab_002_008_004.png,Arabic,2
handwritten_arab_002_008_005.png,Arabic,4
handwritten_arab_002_008_006.png,Arabic,3
handwritten_arab_002_008_007.png,Arabic,1
handwritten_arab_002_009_001.png,Arabic,1
handwritten_arab_002_009_002.png,Arabic,3
handwritten_arab_002_009_003.png,Arabic,4
handwritten_arab_002_009_004.png,Arabic,0
handwritten_arab_002_009_005.png,Arabic,2
handwritten_arab_002_009_006.png,Arabic,2
handwritten_arab_002_009_007.png,Arabic,0
handwritten_arab_002_010_001.png,Arabic,2
handwritten_arab_002_010_002.png,Arabic,0
handwritten_arab_002_011_001.png,Arabic,0
handwritten_arab_002_011_002.png,Arabic,0
handwritten_arab_002_011_003.png,Arabic,3
handwritten_arab_002_011_004.png,Arabic,3
handwritten_arab_002_011_005.png,Arabic,2
handwritten_arab_002_011_006.png,Arabic,1
handwritten_arab_002_011_007.png,Arabic,0
handwritten_arab_002_011_008.png,Arabic,1
handwritten_arab_002_012_001.png,Arabic,3
handwritten_arab_002_012_002.png,Arabic,0
handwritten_arab_002_012_003.png,Arabic,2
handwritten_arab_002_012_004.png,Arabic,2
handwritten_arab_002_012_005.png,Arabic,3
handwritten_arab_002_012_006.png,Arabic,4
handwritten_arab_002_012_007.png,Arabic,2
handwritten_arab_002_012_008.png,Arabic,0
handwritten_arab_002_013_001.png,Arabic,0
handwritten_arab_002_013_002.png,Arabic,0
handwritten_arab_002_013_003.png,Arabic,0
handwritten_arab_002_013_004.png,Arabic,2
handwritten_arab_002_013_005.png,Arabic,3
handwritten_arab_002_013_006.png,Arabic,0
handwritten_arab_002_013_007.png,Arabic,4
handwritten_arab_002_013_008.png,Arabic,0
handwritten_arab_002_014_001.png,Arabic,4
handwritten_arab_002_014_002.png,Arabic,4
handwritten_arab_002_014_003.png,Arabic,4
handwritten_arab_002_014_004.png,Arabic,2
handwritten_arab_002_014_005.png,Arabic,3
handwritten_arab_002_014_006.png,Arabic,2
handwritten_arab_002_014_007.png,Arabic,0
handwritten_arab_002_014_008.png,Arabic,3
handwritten_arab_002_014_009.png,Arabic,3
handwritten_arab_002_015_001.png,Arabic,2
handwritten_arab_002_015_002.png,Arabic,4
handwritten_arab_002_015_003.png,Arabic,4
handwritten_arab_002_015_004.png,Arabic,2
handwritten_arab_002_015_005.png,Arabic,1
handwritten_arab_002_015_006.png,Arabic,4
handwritten_arab_002_015_007.png,Arabic,1
handwritten_arab_002_015_008.png,Arabic,3
handwritten_arab_002_016_001.png,Arabic,0
handwritten_arab_002_016_002.png,Arabic,2
handwritten_arab_002_016_003.png,Arabic,3
handwritten_arab_002_016_004.png,Arabic,1
handwritten_arab_002_016_005.png,Arabic,3
handwritten_arab_002_016_006.png,Arabic,1
handwritten_arab_002_016_007.png,Arabic,3
handwritten_arab_002_017_001.png,Arabic,4
handwritten_arab_002_017_002.png,Arabic,3
handwritten_arab_002_017_003.png,Arabic,0
handwritten_arab_002_017_004.png,Arabic,4
handwritten_arab_002_017_005.png,Arabic,3
handwritten_arab_002_017_006.png,Arabic,3
handwritten_arab_002_017_007.png,Arabic,4
handwritten_arab_002_017_008.png,Arabic,4
handwritten_arab_002_017_009.png,Arabic,2
handwritten_arab_002_018_001.png,Arabic,3
handwritten_arab_002_018_002.png,Arabic,4
handwritten_arab_002_018_003.png,Arabic,4
handwritten_arab_003_001_001.png,Arabic,1
handwritten_arab_003_001_002.png,Arabic,3
handwritten_arab_003_001_003.png,Arabic,3
handwritten_arab_003_001_004.png,Arabic,1
handwritten_arab_003_001_005.png,Arabic,4
handwritten_arab_003_001_006.png,Arabic,3
handwritten_arab_003_001_007.png,Arabic,1
handwritten_arab_003_001_008.png,Arabic,0
handwritten_arab_003_001_009.png,Arabic,0
handwritten_arab_003_002_001.png,Arabic,0
handwritten_arab_003_002_002.png,Arabic,4
handwritten_arab_003_002_003.png,Arabic,3
handwritten_arab_003_002_004.png,Arabic,4
handwritten_arab_003_002_005.png,Arabic,2
handwritten_arab_003_002_006.png,Arabic,0
handwritten_arab_003_002_007.png,Arabic,1
handwritten_arab_003_002_008.png,Arabic,1
handwritten_arab_003_002_009.png,Arabic,3
handwritten_arab_003_002_010.png,Arabic,1
handwritten_arab_003_003_001.png,Arabic,4
handwritten_arab_003_003_002.png,Arabic,3
handwritten_arab_003_003_003.png,Arabic,2
handwritten_arab_003_004_001.png,Arabic,0
handwritten_arab_003_004_002.png,Arabic,1
handwritten_arab_003_004_003.png,Arabic,2
handwritten_arab_003_004_004.png,Arabic,4
handwritten_arab_003_004_005.png,Arabic,1
handwritten_arab_003_004_006.png,Arabic,4
handwritten_arab_003_005_001.png,Arabic,4
handwritten_arab_003_005_002.png,Arabic,0
handwritten_arab_003_005_003.png,Arabic,1
handwritten_arab_003_006_001.png,Arabic,3
handwritten_arab_003_006_002.png,Arabic,0
handwritten_arab_003_006_003.png,Arabic,1
handwritten_arab_003_006_004.png,Arabic,4
handwritten_arab_003_006_005.png,Arabic,0
handwritten_arab_003_006_006.png,Arabic,2
handwritten_arab_003_006_007.png,Arabic,0
handwritten_arab_003_006_008.png,Arabic,2
handwritten_arab_003_006_009.png,Arabic,4
handwritten_arab_003_008_001.png,Arabic,4
handwritten_arab_003_008_002.png,Arabic,3
handwritten_arab_003_008_003.png,Arabic,0
handwritten_arab_003_008_004.png,Arabic,0
handwritten_arab_003_008_005.png,Arabic,4
handwritten_arab_003_008_006.png,Arabic,2
handwritten_arab_003_008_007.png,Arabic,2
handwritten_arab_003_008_008.png,Arabic,4
handwritten_arab_003_009_001.png,Arabic,2
handwritten_arab_003_010_001.png,Arabic,2
handwritten_arab_003_010_002.png,Arabic,2
handwritten_arab_003_010_003.png,Arabic,3
handwritten_arab_003_010_004.png,Arabic,2
handwritten_arab_003_010_005.png,Arabic,2
handwritten_arab_003_010_006.png,Arabic,4
handwritten_arab_003_010_007.png,Arabic,0
handwritten_arab_003_010_008.png,Arabic,0
handwritten_arab_003_011_001.png,Arabic,4
handwritten_arab_003_011_002.png,Arabic,2
handwritten_arab_003_012_001.png,Arabic,3
handwritten_arab_003_012_002.png,Arabic,4
handwritten_arab_003_012_003.png,Arabic,1
handwritten_arab_003_012_004.png,Arabic,2
handwritten_arab_003_012_005.png,Arabic,1
handwritten_arab_003_012_006.png,Arabic,2
handwritten_arab_003_012_007.png,Arabic,0
handwritten_arab_003_012_008.png,Arabic,4
handwritten_arab_003_013_001.png,Arabic,2
handwritten_arab_003_013_002.png,Arabic,2
handwritten_arab_004_001_001.png,Arabic,0
handwritten_arab_004_001_002.png,Arabic,4
handwritten_arab_004_001_003.png,Arabic,4
handwritten_arab_004_002_001.png,Arabic,2
handwritten_arab_004_002_002.png,Arabic,2
handwritten_arab_004_002_003.png,Arabic,0
handwritten_arab_004_002_004.png,Arabic,4
handwritten_arab_004_002_005.png,Arabic,0
handwritten_arab_004_002_006.png,Arabic,2
handwritten_arab_004_002_007.png,Arabic,4
handwritten_arab_004_003_001.png,Arabic,3
handwritten_arab_004_003_002.png,Arabic,4
handwritten_arab_004_003_003.png,Arabic,3
handwritten_arab_004_003_004.png,Arabic,2
handwritten_arab_004_003_005.png,Arabic,0
handwritten_arab_004_003_006.png,Arabic,0
handwritten_arab_004_003_007.png,Arabic,1
handwritten_arab_004_003_008.png,Arabic,1
handwritten_arab_004_003_009.png,Arabic,4
handwritten_arab_004_004_001.png,Arabic,2
handwritten_arab_004_004_002.png,Arabic,4
handwritten_arab_004_004_003.png,Arabic,2
handwritten_arab_004_004_004.png,Arabic,4
handwritten_arab_004_004_005.png,Arabic,4
handwritten_arab_004_004_006.png,Arabic,2
handwritten_arab_004_004_007.png,Arabic,4
handwritten_arab_004_005_001.png,Arabic,2
handwritten_arab_004_005_002.png,Arabic,2
handwritten_arab_004_005_003.png,Arabic,3
handwritten_arab_004_005_004.png,Arabic,1
handwritten_arab_004_005_005.png,Arabic,4
handwritten_arab_004_005_006.png,Arabic,3
handwritten_arab_004_005_007.png,Arabic,1
handwritten_arab_004_006_001.png,Arabic,0
handwritten_arab_004_006_002.png,Arabic,0
handwritten_arab_004_006_003.png,Arabic,1
handwritten_arab_004_006_004.png,Arabic,4
handwritten_arab_004_006_005.png,Arabic,4
handwritten_arab_004_006_006.png,Arabic,1
handwritten_arab_004_006_007.png,Arabic,0
handwritten_arab_004_006_008.png,Arabic,0
handwritten_arab_004_007_001.png,Arabic,1
handwritten_arab_004_007_002.png,Arabic,2
handwritten_arab_004_007_003.png,Arabic,3
handwritten_arab_004_007_004.png,Arabic,4
handwritten_arab_004_007_005.png,Arabic,4
handwritten_arab_004_007_006.png,Arabic,3
handwritten_arab_004_007_007.png,Arabic,1
handwritten_arab_004_007_008.png,Arabic,3
handwritten_arab_004_008_001.png,Arabic,3
handwritten_arab_004_008_002.png,Arabic,0
handwritten_arab_004_008_003.png,Arabic,0
handwritten_arab_004_008_004.png,Arabic,2
handwritten_arab_004_008_005.png,Arabic,3
handwritten_arab_004_008_006.png,Arabic,3
handwritten_arab_004_008_007.png,Arabic,0
handwritten_arab_004_008_008.png,Arabic,1
handwritten_arab_004_009_001.png,Arabic,2
handwritten_arab_004_009_002.png,Arabic,2
handwritten_arab_004_009_003.png,Arabic,2
handwritten_arab_004_009_004.png,Arabic,2
handwritten_arab_004_009_005.png,Arabic,3
handwritten_arab_004_009_006.png,Arabic,3
handwritten_arab_004_009_007.png,Arabic,4
handwritten_arab_004_009_008.png,Arabic,3
handwritten_arab_004_010_001.png,Arabic,1
handwritten_arab_004_010_002.png,Arabic,3
handwritten_arab_004_010_003.png,Arabic,4
handwritten_arab_004_010_004.png,Arabic,0
handwritten_arab_004_010_005.png,Arabic,4
handwritten_arab_004_010_006.png,Arabic,1
handwritten_arab_004_011_001.png,Arabic,2
handwritten_arab_004_011_002.png,Arabic,3
handwritten_arab_004_011_003.png,Arabic,4
handwritten_arab_004_011_004.png,Arabic,0
handwritten_arab_004_011_005.png,Arabic,2
handwritten_arab_004_011_006.png,Arabic,4
handwritten_arab_004_011_007.png,Arabic,4
handwritten_arab_004_012_001.png,Arabic,3
handwritten_arab_004_012_002.png,Arabic,3
handwritten_arab_004_012_003.png,Arabic,0
handwritten_arab_004_012_004.png,Arabic,4
handwritten_arab_004_012_005.png,Arabic,4
handwritten_arab_004_012_006.png,Arabic,2
handwritten_arab_004_012_007.png,Arabic,1
handwritten_arab_004_013_001.png,Arabic,4
handwritten_arab_004_013_002.png,Arabic,0
handwritten_arab_004_013_003.png,Arabic,1
handwritten_arab_004_013_004.png,Arabic,1
handwritten_arab_004_013_005.png,Arabic,2
handwritten_arab_004_013_006.png,Arabic,1
handwritten_arab_004_014_001.png,Arabic,1
handwritten_arab_004_014_002.png,Arabic,0
handwritten_arab_004_014_003.png,Arabic,1
handwritten_arab_004_014_004.png,Arabic,1
handwritten_arab_004_014_005.png,Arabic,1
handwritten_arab_004_014_006.png,Arabic,4
handwritten_arab_004_014_007.png,Arabic,1
handwritten_arab_005_001_001.png,Arabic,4
handwritten_arab_005_001_002.png,Arabic,1
handwritten_arab_005_002_001.png,Arabic,1
handwritten_arab_005_002_002.png,Arabic,1
handwritten_arab_005_002_003.png,Arabic,1
handwritten_arab_005_002_004.png,Arabic,4
handwritten_arab_005_002_005.png,Arabic,1
handwritten_arab_005_002_006.png,Arabic,0
handwritten_arab_005_002_007.png,Arabic,0
handwritten_arab_005_003_001.png,Arabic,1
handwritten_arab_005_003_002.png,Arabic,2
handwritten_arab_005_003_003.png,Arabic,0
handwritten_arab_005_003_004.png,Arabic,0
handwritten_arab_005_003_005.png,Arabic,4
handwritten_arab_005_003_006.png,Arabic,3
handwritten_arab_005_003_007.png,Arabic,2
handwritten_arab_005_003_008.png,Arabic,3
handwritten_arab_005_003_009.png,Arabic,1
handwritten_arab_005_004_001.png,Arabic,0
handwritten_arab_005_004_002.png,Arabic,1
handwritten_arab_005_004_003.png,Arabic,2
handwritten_arab_005_004_004.png,Arabic,0
handwritten_arab_005_004_005.png,Arabic,4
handwritten_arab_005_004_006.png,Arabic,1
handwritten_arab_005_004_007.png,Arabic,3
handwritten_arab_005_005_001.png,Arabic,4
handwritten_arab_005_005_002.png,Arabic,4
handwritten_arab_005_005_003.png,Arabic,4
handwritten_arab_005_005_004.png,Arabic,2
handwritten_arab_005_005_005.png,Arabic,0
handwritten_arab_005_005_006.png,Arabic,2
handwritten_arab_005_005_007.png,Arabic,2
handwritten_arab_005_005_008.png,Arabic,0
handwritten_arab_005_006_001.png,Arabic,3
handwritten_arab_005_006_002.png,Arabic,2
handwritten_arab_005_006_003.png,Arabic,4
handwritten_arab_005_006_004.png,Arabic,0
handwritten_arab_005_006_005.png,Arabic,4
handwritten_arab_005_006_006.png,Arabic,3
handwritten_arab_005_007_001.png,Arabic,1
handwritten_arab_005_007_002.png,Arabic,3
handwritten_arab_005_007_003.png,Arabic,2
handwritten_arab_005_007_004.png,Arabic,2
handwritten_arab_005_007_005.png,Arabic,0
handwritten_arab_005_007_006.png,Arabic,2
handwritten_arab_005_007_007.png,Arabic,3
handwritten_arab_005_008_001.png,Arabic,4
handwritten_arab_005_008_002.png,Arabic,0
handwritten_arab_005_008_003.png,Arabic,1
handwritten_arab_005_008_004.png,Arabic,3
handwritten_arab_005_008_005.png,Arabic,0
handwritten_arab_005_008_006.png,Arabic,1
handwritten_arab_005_008_007.png,Arabic,2
handwritten_arab_005_009_001.png,Arabic,2
handwritten_arab_005_009_002.png,Arabic,0
handwritten_arab_005_009_003.png,Arabic,1
handwritten_arab_005_009_004.png,Arabic,0
handwritten_arab_005_009_005.png,Arabic,4
handwritten_arab_005_009_006.png,Arabic,3
handwritten_arab_005_009_007.png,Arabic,3
handwritten_arab_005_009_008.png,Arabic,2
handwritten_arab_005_010_001.png,Arabic,3
handwritten_arab_005_010_002.png,Arabic,3
handwritten_arab_005_010_003.png,Arabic,3
handwritten_arab_005_010_004.png,Arabic,3
handwritten_arab_005_010_005.png,Arabic,2
handwritten_arab_005_010_006.png,Arabic,3
handwritten_arab_005_010_007.png,Arabic,1
handwritten_arab_005_011_001.png,Arabic,1
handwritten_arab_005_011_002.png,Arabic,4
handwritten_arab_005_011_003.png,Arabic,3
handwritten_arab_005_011_004.png,Arabic,3
handwritten_arab_005_011_005.png,Arabic,0
handwritten_arab_005_011_006.png,Arabic,0
handwritten_arab_005_011_007.png,Arabic,4
handwritten_arab_005_011_008.png,Arabic,3
handwritten_arab_005_012_001.png,Arabic,4
handwritten_arab_005_012_002.png,Arabic,3
handwritten_arab_005_012_003.png,Arabic,2
handwritten_arab_005_012_004.png,Arabic,3
handwritten_arab_005_012_005.png,Arabic,4
handwritten_arab_005_012_006.png,Arabic,1
handwritten_arab_005_012_007.png,Arabic,1
handwritten_arab_005_013_001.png,Arabic,2
handwritten_arab_005_013_002.png,Arabic,4
handwritten_arab_005_013_003.png,Arabic,2
handwritten_arab_005_013_004.png,Arabic,1
handwritten_arab_005_013_005.png,Arabic,0
handwritten_arab_005_013_006.png,Arabic,4
handwritten_arab_005_013_007.png,Arabic,2
handwritten_arab_005_014_001.png,Arabic,3
handwritten_arab_005_014_002.png,Arabic,4
handwritten_arab_005_014_003.png,Arabic,2
handwritten_arab_005_014_004.png,Arabic,3
handwritten_arab_005_014_005.png,Arabic,2
handwritten_arab_005_014_006.png,Arabic,2
handwritten_arab_005_014_007.png,Arabic,1
handwritten_arab_005_014_008.png,Arabic,0
handwritten_arab_005_015_001.png,Arabic,2
handwritten_arab_005_015_002.png,Arabic,1
handwritten_arab_005_015_003.png,Arabic,0
handwritten_arab_005_015_004.png,Arabic,4
handwritten_arab_005_015_005.png,Arabic,4
handwritten_arab_005_015_006.png,Arabic,1
handwritten_arab_005_015_007.png,Arabic,2
handwritten_arab_005_016_001.png,Arabic,2
handwritten_arab_005_016_002.png,Arabic,3
handwritten_arab_005_016_003.png,Arabic,0
handwritten_arab_005_016_004.png,Arabic,1
handwritten_arab_005_016_005.png,Arabic,1
handwritten_arab_005_016_006.png,Arabic,3
handwritten_arab_005_016_007.png,Arabic,0
handwritten_arab_005_017_001.png,Arabic,0
handwritten_arab_005_017_002.png,Arabic,2
handwritten_arab_005_017_003.png,Arabic,4
handwritten_arab_005_017_004.png,Arabic,1
handwritten_arab_005_017_005.png,Arabic,3
handwritten_arab_005_017_006.png,Arabic,3
handwritten_arab_005_017_007.png,Arabic,3
handwritten_arab_005_017_008.png,Arabic,3
handwritten_arab_005_018_001.png,Arabic,0
handwritten_arab_005_018_002.png,Arabic,2
handwritten_arab_005_018_003.png,Arabic,3
handwritten_arab_005_018_004.png,Arabic,0
handwritten_arab_005_018_005.png,Arabic,4
handwritten_arab_005_018_006.png,Arabic,2
handwritten_arab_005_018_007.png,Arabic,2
handwritten_arab_006_001_001.png,Arabic,0
handwritten_bang_001_001_001.png,Bangla,3
handwritten_bang_001_001_002.png,Bangla,3
handwritten_bang_001_002_001.png,Bangla,4
handwritten_bang_001_002_002.png,Bangla,4
handwritten_bang_001_002_003.png,Bangla,0
handwritten_bang_001_002_004.png,Bangla,2
handwritten_bang_001_002_005.png,Bangla,1
handwritten_bang_001_002_006.png,Bangla,0
handwritten_bang_001_003_001.png,Bangla,4
handwritten_bang_001_003_002.png,Bangla,0
handwritten_bang_001_003_003.png,Bangla,0
handwritten_bang_001_003_004.png,Bangla,3
handwritten_bang_001_003_005.png,Bangla,1
handwritten_bang_001_003_006.png,Bangla,3
handwritten_bang_001_003_007.png,Bangla,1
handwritten_bang_001_004_001.png,Bangla,3
handwritten_bang_001_004_002.png,Bangla,3
handwritten_bang_001_004_003.png,Bangla,1
handwritten_bang_001_004_004.png,Bangla,1
handwritten_bang_001_004_005.png,Bangla,3
handwritten_bang_001_005_001.png,Bangla,3
handwritten_bang_001_005_002.png,Bangla,1
handwritten_bang_001_005_003.png,Bangla,4
handwritten_bang_001_005_004.png,Bangla,3
handwritten_bang_001_005_005.png,Bangla,2
handwritten_bang_001_005_006.png,Bangla,0
handwritten_bang_001_005_007.png,Bangla,3
handwritten_bang_001_005_008.png,Bangla,2
handwritten_bang_001_006_001.png,Bangla,0
handwritten_bang_001_006_002.png,Bangla,2
handwritten_bang_001_006_003.png,Bangla,4
handwritten_bang_001_006_004.png,Bangla,1
handwritten_bang_001_006_005.png,Bangla,4
handwritten_bang_001_007_001.png,Bangla,4
handwritten_bang_001_007_002.png,Bangla,4
handwritten_bang_001_007_003.png,Bangla,3
handwritten_bang_001_007_004.png,Bangla,1
